,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
694,Austin McBroom,2016,Eastern Wash.,32,37.7,21.0,2.9,6.2,47.2%,3.5,8.7,40.3%,4.7,5.7,83.0%,0.6,1.8,2.5,3.5,1.0,0.0,2.9,1.6
695,Marvelle Harris,2016,Fresno St,33,37.0,21.0,4.9,11.1,44.7%,2.0,5.9,33.3%,5.2,6.9,74.7%,0.5,4.2,4.7,4.5,2.2,0.5,2.2,3.1
696,Andrew Andrews,2016,Washington,34,33.8,20.9,3.1,7.9,38.8%,2.3,5.6,40.1%,8.0,9.4,85.0%,1.5,4.3,5.7,4.9,1.4,0.0,2.8,2.8
697,Cameron Morse,2016,Youngstown St,28,34.4,20.8,4.7,9.4,49.6%,2.2,5.2,41.8%,4.9,6.0,82.0%,0.3,2.4,2.7,3.1,1.4,0.1,1.8,1.6
698,Quinton Hooker,2016,North Dakota,29,36.3,20.7,5.1,9.5,53.3%,1.7,4.1,40.3%,5.6,6.4,86.6%,1.2,3.8,5.0,3.4,1.9,0.2,1.9,2.2
699,D.J. Balentine,2016,Evansville,33,37.3,20.6,5.4,11.0,48.8%,1.8,5.1,34.7%,4.6,5.9,78.1%,0.8,2.5,3.3,4.3,0.7,0.3,2.8,1.7
700,James Daniel,2016,Howard,28,37.7,26.9,5.0,11.8,42.1%,2.6,7.9,32.9%,9.1,10.8,84.5%,0.6,1.5,2.2,2.8,2.0,0.2,4.1,2.1
701,Buddy Hield,2016,Oklahoma,37,35.4,25.0,4.2,7.5,55.2%,4.0,8.7,45.7%,4.8,5.4,88.0%,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1
702,Josh Adams,2016,Wyoming,29,37.0,24.6,4.0,8.0,49.8%,3.2,8.4,37.6%,7.2,8.6,83.2%,0.6,5.0,5.6,4.2,1.4,0.6,3.9,2.8
703,Kay Felder,2016,Oakland,35,36.7,24.4,5.5,11.4,48.5%,2.2,6.1,35.5%,6.8,8.1,84.8%,0.7,3.5,4.3,9.3,2.0,0.2,3.4,3.0
704,Jack Gibbs,2016,Davidson,30,35.7,23.9,5.3,10.6,50.5%,2.7,8.0,33.9%,5.2,6.1,84.2%,0.9,3.2,4.1,4.9,1.8,0.1,3.3,2.0
705,Stefan Moody,2016,Mississippi,31,34.6,23.6,3.4,7.6,44.3%,3.3,8.8,37.9%,6.8,8.3,82.8%,1.0,2.3,3.3,4.3,1.5,0.1,3.8,2.4
706,Obi Emegano,2016,Oral Roberts,27,36.4,23.5,5.6,12.4,45.1%,1.7,4.5,38.0%,7.2,8.4,85.5%,1.0,4.0,5.0,1.8,1.1,0.3,1.9,2.5
707,Cat Barber,2016,N.C. State,33,38.7,23.5,6.2,13.7,45.3%,1.3,3.6,36.1%,7.2,8.3,86.5%,0.6,4.0,4.7,4.5,0.6,0.1,2.6,2.2
708,Cane Broome,2016,Sacred Heart,30,37.5,23.1,5.7,10.6,53.5%,2.2,7.1,31.1%,5.2,6.8,76.8%,0.6,4.4,4.9,2.9,1.7,0.0,3.8,2.4
709,Jalan West,2016,Northwestern St,1,30.0,23.0,1.0,2.0,50.0%,6.0,10.0,60.0%,3.0,4.0,75.0%,0.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0
710,Jairus Lyles,2016,UMBC,21,36.2,23.0,6.3,11.9,53.0%,1.8,5.3,34.2%,5.0,7.1,69.8%,1.3,4.2,5.5,2.8,2.5,0.0,3.0,2.8
711,A.J. English,2016,Iona,28,35.9,22.6,3.4,6.6,51.9%,3.4,9.1,37.0%,5.6,6.8,83.6%,0.5,4.5,5.0,6.2,1.6,0.5,3.6,2.1
712,Kevin Punter,2016,Tennessee,26,34.1,22.2,4.6,8.8,52.2%,2.2,6.0,36.9%,6.3,7.8,81.7%,0.2,3.3,3.5,3.5,1.4,0.2,2.5,2.8
713,Trey Freeman,2016,Old Dominion,38,35.1,22.1,7.2,16.0,44.8%,1.3,3.8,34.9%,3.7,4.5,82.9%,0.6,3.7,4.2,3.0,1.0,0.1,1.3,1.8
714,Zikiteran Woodley,2016,Northwestern St,24,33.4,21.9,5.5,9.5,58.6%,2.0,5.3,38.1%,4.8,5.4,88.5%,1.7,3.4,5.1,1.5,1.0,0.5,2.0,2.5
715,Elijah Brown,2016,New Mexico,32,33.7,21.7,3.3,7.1,46.3%,2.8,7.1,39.4%,6.8,8.0,85.1%,0.7,4.8,5.5,3.1,1.1,0.1,3.4,2.0
716,Grayson Allen,2016,Duke,36,36.6,21.6,4.1,8.3,50.2%,2.5,6.0,41.7%,5.9,7.0,83.7%,0.7,3.9,4.6,3.5,1.3,0.1,2.0,2.7
717,Ben Bentil,2016,Providence,35,34.2,21.1,5.5,10.7,51.7%,1.5,4.5,32.9%,5.5,7.1,78.2%,2.7,5.0,7.7,1.1,0.9,1.0,1.9,2.8
718,Marcus Evans,2016,Rice,30,33.3,21.0,5.3,9.6,55.0%,1.6,5.3,30.2%,5.6,7.0,80.9%,0.8,3.2,3.9,2.8,2.0,0.1,3.0,2.9
719,Austin McBroom,2016,Eastern Wash.,32,37.7,21.0,2.9,6.2,47.2%,3.5,8.7,40.3%,4.7,5.7,83.0%,0.6,1.8,2.5,3.5,1.0,0.0,2.9,1.6
720,Marvelle Harris,2016,Fresno St,33,37.0,21.0,4.9,11.1,44.7%,2.0,5.9,33.3%,5.2,6.9,74.7%,0.5,4.2,4.7,4.5,2.2,0.5,2.2,3.1
721,Andrew Andrews,2016,Washington,34,33.8,20.9,3.1,7.9,38.8%,2.3,5.6,40.1%,8.0,9.4,85.0%,1.5,4.3,5.7,4.9,1.4,0.0,2.8,2.8
722,Cameron Morse,2016,Youngstown St,28,34.4,20.8,4.7,9.4,49.6%,2.2,5.2,41.8%,4.9,6.0,82.0%,0.3,2.4,2.7,3.1,1.4,0.1,1.8,1.6
723,Quinton Hooker,2016,North Dakota,29,36.3,20.7,5.1,9.5,53.3%,1.7,4.1,40.3%,5.6,6.4,86.6%,1.2,3.8,5.0,3.4,1.9,0.2,1.9,2.2
724,D.J. Balentine,2016,Evansville,33,37.3,20.6,5.4,11.0,48.8%,1.8,5.1,34.7%,4.6,5.9,78.1%,0.8,2.5,3.3,4.3,0.7,0.3,2.8,1.7
725,James Daniel,2016,Howard,28,37.7,26.9,5.0,11.8,42.1%,2.6,7.9,32.9%,9.1,10.8,84.5%,0.6,1.5,2.2,2.8,2.0,0.2,4.1,2.1
726,Buddy Hield,2016,Oklahoma,37,35.4,25.0,4.2,7.5,55.2%,4.0,8.7,45.7%,4.8,5.4,88.0%,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1
727,Josh Adams,2016,Wyoming,29,37.0,24.6,4.0,8.0,49.8%,3.2,8.4,37.6%,7.2,8.6,83.2%,0.6,5.0,5.6,4.2,1.4,0.6,3.9,2.8
728,Kay Felder,2016,Oakland,35,36.7,24.4,5.5,11.4,48.5%,2.2,6.1,35.5%,6.8,8.1,84.8%,0.7,3.5,4.3,9.3,2.0,0.2,3.4,3.0
729,Jack Gibbs,2016,Davidson,30,35.7,23.9,5.3,10.6,50.5%,2.7,8.0,33.9%,5.2,6.1,84.2%,0.9,3.2,4.1,4.9,1.8,0.1,3.3,2.0
730,Stefan Moody,2016,Mississippi,31,34.6,23.6,3.4,7.6,44.3%,3.3,8.8,37.9%,6.8,8.3,82.8%,1.0,2.3,3.3,4.3,1.5,0.1,3.8,2.4
731,Obi Emegano,2016,Oral Roberts,27,36.4,23.5,5.6,12.4,45.1%,1.7,4.5,38.0%,7.2,8.4,85.5%,1.0,4.0,5.0,1.8,1.1,0.3,1.9,2.5
732,Cat Barber,2016,N.C. State,33,38.7,23.5,6.2,13.7,45.3%,1.3,3.6,36.1%,7.2,8.3,86.5%,0.6,4.0,4.7,4.5,0.6,0.1,2.6,2.2
733,Cane Broome,2016,Sacred Heart,30,37.5,23.1,5.7,10.6,53.5%,2.2,7.1,31.1%,5.2,6.8,76.8%,0.6,4.4,4.9,2.9,1.7,0.0,3.8,2.4
734,Jalan West,2016,Northwestern St,1,30.0,23.0,1.0,2.0,50.0%,6.0,10.0,60.0%,3.0,4.0,75.0%,0.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0
735,Jairus Lyles,2016,UMBC,21,36.2,23.0,6.3,11.9,53.0%,1.8,5.3,34.2%,5.0,7.1,69.8%,1.3,4.2,5.5,2.8,2.5,0.0,3.0,2.8
736,A.J. English,2016,Iona,28,35.9,22.6,3.4,6.6,51.9%,3.4,9.1,37.0%,5.6,6.8,83.6%,0.5,4.5,5.0,6.2,1.6,0.5,3.6,2.1
737,Kevin Punter,2016,Tennessee,26,34.1,22.2,4.6,8.8,52.2%,2.2,6.0,36.9%,6.3,7.8,81.7%,0.2,3.3,3.5,3.5,1.4,0.2,2.5,2.8
738,Trey Freeman,2016,Old Dominion,38,35.1,22.1,7.2,16.0,44.8%,1.3,3.8,34.9%,3.7,4.5,82.9%,0.6,3.7,4.2,3.0,1.0,0.1,1.3,1.8
739,Zikiteran Woodley,2016,Northwestern St,24,33.4,21.9,5.5,9.5,58.6%,2.0,5.3,38.1%,4.8,5.4,88.5%,1.7,3.4,5.1,1.5,1.0,0.5,2.0,2.5
740,Elijah Brown,2016,New Mexico,32,33.7,21.7,3.3,7.1,46.3%,2.8,7.1,39.4%,6.8,8.0,85.1%,0.7,4.8,5.5,3.1,1.1,0.1,3.4,2.0
741,Grayson Allen,2016,Duke,36,36.6,21.6,4.1,8.3,50.2%,2.5,6.0,41.7%,5.9,7.0,83.7%,0.7,3.9,4.6,3.5,1.3,0.1,2.0,2.7
742,Ben Bentil,2016,Providence,35,34.2,21.1,5.5,10.7,51.7%,1.5,4.5,32.9%,5.5,7.1,78.2%,2.7,5.0,7.7,1.1,0.9,1.0,1.9,2.8
743,Marcus Evans,2016,Rice,30,33.3,21.0,5.3,9.6,55.0%,1.6,5.3,30.2%,5.6,7.0,80.9%,0.8,3.2,3.9,2.8,2.0,0.1,3.0,2.9
744,Austin McBroom,2016,Eastern Wash.,32,37.7,21.0,2.9,6.2,47.2%,3.5,8.7,40.3%,4.7,5.7,83.0%,0.6,1.8,2.5,3.5,1.0,0.0,2.9,1.6
745,Marvelle Harris,2016,Fresno St,33,37.0,21.0,4.9,11.1,44.7%,2.0,5.9,33.3%,5.2,6.9,74.7%,0.5,4.2,4.7,4.5,2.2,0.5,2.2,3.1
746,Andrew Andrews,2016,Washington,34,33.8,20.9,3.1,7.9,38.8%,2.3,5.6,40.1%,8.0,9.4,85.0%,1.5,4.3,5.7,4.9,1.4,0.0,2.8,2.8
747,Cameron Morse,2016,Youngstown St,28,34.4,20.8,4.7,9.4,49.6%,2.2,5.2,41.8%,4.9,6.0,82.0%,0.3,2.4,2.7,3.1,1.4,0.1,1.8,1.6
748,Quinton Hooker,2016,North Dakota,29,36.3,20.7,5.1,9.5,53.3%,1.7,4.1,40.3%,5.6,6.4,86.6%,1.2,3.8,5.0,3.4,1.9,0.2,1.9,2.2
749,D.J. Balentine,2016,Evansville,33,37.3,20.6,5.4,11.0,48.8%,1.8,5.1,34.7%,4.6,5.9,78.1%,0.8,2.5,3.3,4.3,0.7,0.3,2.8,1.7
750,James Daniel,2016,Howard,28,37.7,26.9,5.0,11.8,42.1%,2.6,7.9,32.9%,9.1,10.8,84.5%,0.6,1.5,2.2,2.8,2.0,0.2,4.1,2.1
751,Buddy Hield,2016,Oklahoma,37,35.4,25.0,4.2,7.5,55.2%,4.0,8.7,45.7%,4.8,5.4,88.0%,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1
752,Josh Adams,2016,Wyoming,29,37.0,24.6,4.0,8.0,49.8%,3.2,8.4,37.6%,7.2,8.6,83.2%,0.6,5.0,5.6,4.2,1.4,0.6,3.9,2.8
753,Kay Felder,2016,Oakland,35,36.7,24.4,5.5,11.4,48.5%,2.2,6.1,35.5%,6.8,8.1,84.8%,0.7,3.5,4.3,9.3,2.0,0.2,3.4,3.0
754,Jack Gibbs,2016,Davidson,30,35.7,23.9,5.3,10.6,50.5%,2.7,8.0,33.9%,5.2,6.1,84.2%,0.9,3.2,4.1,4.9,1.8,0.1,3.3,2.0
755,Stefan Moody,2016,Mississippi,31,34.6,23.6,3.4,7.6,44.3%,3.3,8.8,37.9%,6.8,8.3,82.8%,1.0,2.3,3.3,4.3,1.5,0.1,3.8,2.4
756,Obi Emegano,2016,Oral Roberts,27,36.4,23.5,5.6,12.4,45.1%,1.7,4.5,38.0%,7.2,8.4,85.5%,1.0,4.0,5.0,1.8,1.1,0.3,1.9,2.5
757,Cat Barber,2016,N.C. State,33,38.7,23.5,6.2,13.7,45.3%,1.3,3.6,36.1%,7.2,8.3,86.5%,0.6,4.0,4.7,4.5,0.6,0.1,2.6,2.2
758,Cane Broome,2016,Sacred Heart,30,37.5,23.1,5.7,10.6,53.5%,2.2,7.1,31.1%,5.2,6.8,76.8%,0.6,4.4,4.9,2.9,1.7,0.0,3.8,2.4
759,Jalan West,2016,Northwestern St,1,30.0,23.0,1.0,2.0,50.0%,6.0,10.0,60.0%,3.0,4.0,75.0%,0.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0
760,Jairus Lyles,2016,UMBC,21,36.2,23.0,6.3,11.9,53.0%,1.8,5.3,34.2%,5.0,7.1,69.8%,1.3,4.2,5.5,2.8,2.5,0.0,3.0,2.8
761,A.J. English,2016,Iona,28,35.9,22.6,3.4,6.6,51.9%,3.4,9.1,37.0%,5.6,6.8,83.6%,0.5,4.5,5.0,6.2,1.6,0.5,3.6,2.1
762,Kevin Punter,2016,Tennessee,26,34.1,22.2,4.6,8.8,52.2%,2.2,6.0,36.9%,6.3,7.8,81.7%,0.2,3.3,3.5,3.5,1.4,0.2,2.5,2.8
763,Trey Freeman,2016,Old Dominion,38,35.1,22.1,7.2,16.0,44.8%,1.3,3.8,34.9%,3.7,4.5,82.9%,0.6,3.7,4.2,3.0,1.0,0.1,1.3,1.8
764,Zikiteran Woodley,2016,Northwestern St,24,33.4,21.9,5.5,9.5,58.6%,2.0,5.3,38.1%,4.8,5.4,88.5%,1.7,3.4,5.1,1.5,1.0,0.5,2.0,2.5
765,Elijah Brown,2016,New Mexico,32,33.7,21.7,3.3,7.1,46.3%,2.8,7.1,39.4%,6.8,8.0,85.1%,0.7,4.8,5.5,3.1,1.1,0.1,3.4,2.0
766,Grayson Allen,2016,Duke,36,36.6,21.6,4.1,8.3,50.2%,2.5,6.0,41.7%,5.9,7.0,83.7%,0.7,3.9,4.6,3.5,1.3,0.1,2.0,2.7
767,Ben Bentil,2016,Providence,35,34.2,21.1,5.5,10.7,51.7%,1.5,4.5,32.9%,5.5,7.1,78.2%,2.7,5.0,7.7,1.1,0.9,1.0,1.9,2.8
768,Marcus Evans,2016,Rice,30,33.3,21.0,5.3,9.6,55.0%,1.6,5.3,30.2%,5.6,7.0,80.9%,0.8,3.2,3.9,2.8,2.0,0.1,3.0,2.9
769,Austin McBroom,2016,Eastern Wash.,32,37.7,21.0,2.9,6.2,47.2%,3.5,8.7,40.3%,4.7,5.7,83.0%,0.6,1.8,2.5,3.5,1.0,0.0,2.9,1.6
770,Marvelle Harris,2016,Fresno St,33,37.0,21.0,4.9,11.1,44.7%,2.0,5.9,33.3%,5.2,6.9,74.7%,0.5,4.2,4.7,4.5,2.2,0.5,2.2,3.1
771,Andrew Andrews,2016,Washington,34,33.8,20.9,3.1,7.9,38.8%,2.3,5.6,40.1%,8.0,9.4,85.0%,1.5,4.3,5.7,4.9,1.4,0.0,2.8,2.8
772,Cameron Morse,2016,Youngstown St,28,34.4,20.8,4.7,9.4,49.6%,2.2,5.2,41.8%,4.9,6.0,82.0%,0.3,2.4,2.7,3.1,1.4,0.1,1.8,1.6
773,Quinton Hooker,2016,North Dakota,29,36.3,20.7,5.1,9.5,53.3%,1.7,4.1,40.3%,5.6,6.4,86.6%,1.2,3.8,5.0,3.4,1.9,0.2,1.9,2.2
774,D.J. Balentine,2016,Evansville,33,37.3,20.6,5.4,11.0,48.8%,1.8,5.1,34.7%,4.6,5.9,78.1%,0.8,2.5,3.3,4.3,0.7,0.3,2.8,1.7
775,James Daniel,2016,Howard,28,37.7,26.9,5.0,11.8,42.1%,2.6,7.9,32.9%,9.1,10.8,84.5%,0.6,1.5,2.2,2.8,2.0,0.2,4.1,2.1
776,Buddy Hield,2016,Oklahoma,37,35.4,25.0,4.2,7.5,55.2%,4.0,8.7,45.7%,4.8,5.4,88.0%,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1
777,Josh Adams,2016,Wyoming,29,37.0,24.6,4.0,8.0,49.8%,3.2,8.4,37.6%,7.2,8.6,83.2%,0.6,5.0,5.6,4.2,1.4,0.6,3.9,2.8
778,Kay Felder,2016,Oakland,35,36.7,24.4,5.5,11.4,48.5%,2.2,6.1,35.5%,6.8,8.1,84.8%,0.7,3.5,4.3,9.3,2.0,0.2,3.4,3.0
779,Jack Gibbs,2016,Davidson,30,35.7,23.9,5.3,10.6,50.5%,2.7,8.0,33.9%,5.2,6.1,84.2%,0.9,3.2,4.1,4.9,1.8,0.1,3.3,2.0
780,Stefan Moody,2016,Mississippi,31,34.6,23.6,3.4,7.6,44.3%,3.3,8.8,37.9%,6.8,8.3,82.8%,1.0,2.3,3.3,4.3,1.5,0.1,3.8,2.4
781,Obi Emegano,2016,Oral Roberts,27,36.4,23.5,5.6,12.4,45.1%,1.7,4.5,38.0%,7.2,8.4,85.5%,1.0,4.0,5.0,1.8,1.1,0.3,1.9,2.5
782,Cat Barber,2016,N.C. State,33,38.7,23.5,6.2,13.7,45.3%,1.3,3.6,36.1%,7.2,8.3,86.5%,0.6,4.0,4.7,4.5,0.6,0.1,2.6,2.2
783,Cane Broome,2016,Sacred Heart,30,37.5,23.1,5.7,10.6,53.5%,2.2,7.1,31.1%,5.2,6.8,76.8%,0.6,4.4,4.9,2.9,1.7,0.0,3.8,2.4
784,Jalan West,2016,Northwestern St,1,30.0,23.0,1.0,2.0,50.0%,6.0,10.0,60.0%,3.0,4.0,75.0%,0.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0
785,Jairus Lyles,2016,UMBC,21,36.2,23.0,6.3,11.9,53.0%,1.8,5.3,34.2%,5.0,7.1,69.8%,1.3,4.2,5.5,2.8,2.5,0.0,3.0,2.8
786,A.J. English,2016,Iona,28,35.9,22.6,3.4,6.6,51.9%,3.4,9.1,37.0%,5.6,6.8,83.6%,0.5,4.5,5.0,6.2,1.6,0.5,3.6,2.1
787,Kevin Punter,2016,Tennessee,26,34.1,22.2,4.6,8.8,52.2%,2.2,6.0,36.9%,6.3,7.8,81.7%,0.2,3.3,3.5,3.5,1.4,0.2,2.5,2.8
788,Trey Freeman,2016,Old Dominion,38,35.1,22.1,7.2,16.0,44.8%,1.3,3.8,34.9%,3.7,4.5,82.9%,0.6,3.7,4.2,3.0,1.0,0.1,1.3,1.8
789,Zikiteran Woodley,2016,Northwestern St,24,33.4,21.9,5.5,9.5,58.6%,2.0,5.3,38.1%,4.8,5.4,88.5%,1.7,3.4,5.1,1.5,1.0,0.5,2.0,2.5
790,Elijah Brown,2016,New Mexico,32,33.7,21.7,3.3,7.1,46.3%,2.8,7.1,39.4%,6.8,8.0,85.1%,0.7,4.8,5.5,3.1,1.1,0.1,3.4,2.0
791,Grayson Allen,2016,Duke,36,36.6,21.6,4.1,8.3,50.2%,2.5,6.0,41.7%,5.9,7.0,83.7%,0.7,3.9,4.6,3.5,1.3,0.1,2.0,2.7
792,Ben Bentil,2016,Providence,35,34.2,21.1,5.5,10.7,51.7%,1.5,4.5,32.9%,5.5,7.1,78.2%,2.7,5.0,7.7,1.1,0.9,1.0,1.9,2.8
793,Marcus Evans,2016,Rice,30,33.3,21.0,5.3,9.6,55.0%,1.6,5.3,30.2%,5.6,7.0,80.9%,0.8,3.2,3.9,2.8,2.0,0.1,3.0,2.9
794,Austin McBroom,2016,Eastern Wash.,32,37.7,21.0,2.9,6.2,47.2%,3.5,8.7,40.3%,4.7,5.7,83.0%,0.6,1.8,2.5,3.5,1.0,0.0,2.9,1.6
795,Marvelle Harris,2016,Fresno St,33,37.0,21.0,4.9,11.1,44.7%,2.0,5.9,33.3%,5.2,6.9,74.7%,0.5,4.2,4.7,4.5,2.2,0.5,2.2,3.1
796,Andrew Andrews,2016,Washington,34,33.8,20.9,3.1,7.9,38.8%,2.3,5.6,40.1%,8.0,9.4,85.0%,1.5,4.3,5.7,4.9,1.4,0.0,2.8,2.8
797,Cameron Morse,2016,Youngstown St,28,34.4,20.8,4.7,9.4,49.6%,2.2,5.2,41.8%,4.9,6.0,82.0%,0.3,2.4,2.7,3.1,1.4,0.1,1.8,1.6
798,Quinton Hooker,2016,North Dakota,29,36.3,20.7,5.1,9.5,53.3%,1.7,4.1,40.3%,5.6,6.4,86.6%,1.2,3.8,5.0,3.4,1.9,0.2,1.9,2.2
799,D.J. Balentine,2016,Evansville,33,37.3,20.6,5.4,11.0,48.8%,1.8,5.1,34.7%,4.6,5.9,78.1%,0.8,2.5,3.3,4.3,0.7,0.3,2.8,1.7
800,James Daniel,2016,Howard,28,37.7,26.9,5.0,11.8,42.1%,2.6,7.9,32.9%,9.1,10.8,84.5%,0.6,1.5,2.2,2.8,2.0,0.2,4.1,2.1
801,Buddy Hield,2016,Oklahoma,37,35.4,25.0,4.2,7.5,55.2%,4.0,8.7,45.7%,4.8,5.4,88.0%,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1
802,Josh Adams,2016,Wyoming,29,37.0,24.6,4.0,8.0,49.8%,3.2,8.4,37.6%,7.2,8.6,83.2%,0.6,5.0,5.6,4.2,1.4,0.6,3.9,2.8
803,Kay Felder,2016,Oakland,35,36.7,24.4,5.5,11.4,48.5%,2.2,6.1,35.5%,6.8,8.1,84.8%,0.7,3.5,4.3,9.3,2.0,0.2,3.4,3.0
804,Jack Gibbs,2016,Davidson,30,35.7,23.9,5.3,10.6,50.5%,2.7,8.0,33.9%,5.2,6.1,84.2%,0.9,3.2,4.1,4.9,1.8,0.1,3.3,2.0
805,Stefan Moody,2016,Mississippi,31,34.6,23.6,3.4,7.6,44.3%,3.3,8.8,37.9%,6.8,8.3,82.8%,1.0,2.3,3.3,4.3,1.5,0.1,3.8,2.4
806,Obi Emegano,2016,Oral Roberts,27,36.4,23.5,5.6,12.4,45.1%,1.7,4.5,38.0%,7.2,8.4,85.5%,1.0,4.0,5.0,1.8,1.1,0.3,1.9,2.5
807,Cat Barber,2016,N.C. State,33,38.7,23.5,6.2,13.7,45.3%,1.3,3.6,36.1%,7.2,8.3,86.5%,0.6,4.0,4.7,4.5,0.6,0.1,2.6,2.2
808,Cane Broome,2016,Sacred Heart,30,37.5,23.1,5.7,10.6,53.5%,2.2,7.1,31.1%,5.2,6.8,76.8%,0.6,4.4,4.9,2.9,1.7,0.0,3.8,2.4
809,Jalan West,2016,Northwestern St,1,30.0,23.0,1.0,2.0,50.0%,6.0,10.0,60.0%,3.0,4.0,75.0%,0.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0
810,Jairus Lyles,2016,UMBC,21,36.2,23.0,6.3,11.9,53.0%,1.8,5.3,34.2%,5.0,7.1,69.8%,1.3,4.2,5.5,2.8,2.5,0.0,3.0,2.8
811,A.J. English,2016,Iona,28,35.9,22.6,3.4,6.6,51.9%,3.4,9.1,37.0%,5.6,6.8,83.6%,0.5,4.5,5.0,6.2,1.6,0.5,3.6,2.1
812,Kevin Punter,2016,Tennessee,26,34.1,22.2,4.6,8.8,52.2%,2.2,6.0,36.9%,6.3,7.8,81.7%,0.2,3.3,3.5,3.5,1.4,0.2,2.5,2.8
813,Trey Freeman,2016,Old Dominion,38,35.1,22.1,7.2,16.0,44.8%,1.3,3.8,34.9%,3.7,4.5,82.9%,0.6,3.7,4.2,3.0,1.0,0.1,1.3,1.8
814,Zikiteran Woodley,2016,Northwestern St,24,33.4,21.9,5.5,9.5,58.6%,2.0,5.3,38.1%,4.8,5.4,88.5%,1.7,3.4,5.1,1.5,1.0,0.5,2.0,2.5
815,Elijah Brown,2016,New Mexico,32,33.7,21.7,3.3,7.1,46.3%,2.8,7.1,39.4%,6.8,8.0,85.1%,0.7,4.8,5.5,3.1,1.1,0.1,3.4,2.0
816,Grayson Allen,2016,Duke,36,36.6,21.6,4.1,8.3,50.2%,2.5,6.0,41.7%,5.9,7.0,83.7%,0.7,3.9,4.6,3.5,1.3,0.1,2.0,2.7
817,Ben Bentil,2016,Providence,35,34.2,21.1,5.5,10.7,51.7%,1.5,4.5,32.9%,5.5,7.1,78.2%,2.7,5.0,7.7,1.1,0.9,1.0,1.9,2.8
818,Marcus Evans,2016,Rice,30,33.3,21.0,5.3,9.6,55.0%,1.6,5.3,30.2%,5.6,7.0,80.9%,0.8,3.2,3.9,2.8,2.0,0.1,3.0,2.9
819,Austin McBroom,2016,Eastern Wash.,32,37.7,21.0,2.9,6.2,47.2%,3.5,8.7,40.3%,4.7,5.7,83.0%,0.6,1.8,2.5,3.5,1.0,0.0,2.9,1.6
820,Marvelle Harris,2016,Fresno St,33,37.0,21.0,4.9,11.1,44.7%,2.0,5.9,33.3%,5.2,6.9,74.7%,0.5,4.2,4.7,4.5,2.2,0.5,2.2,3.1
821,Andrew Andrews,2016,Washington,34,33.8,20.9,3.1,7.9,38.8%,2.3,5.6,40.1%,8.0,9.4,85.0%,1.5,4.3,5.7,4.9,1.4,0.0,2.8,2.8
822,Cameron Morse,2016,Youngstown St,28,34.4,20.8,4.7,9.4,49.6%,2.2,5.2,41.8%,4.9,6.0,82.0%,0.3,2.4,2.7,3.1,1.4,0.1,1.8,1.6
823,Quinton Hooker,2016,North Dakota,29,36.3,20.7,5.1,9.5,53.3%,1.7,4.1,40.3%,5.6,6.4,86.6%,1.2,3.8,5.0,3.4,1.9,0.2,1.9,2.2
824,D.J. Balentine,2016,Evansville,33,37.3,20.6,5.4,11.0,48.8%,1.8,5.1,34.7%,4.6,5.9,78.1%,0.8,2.5,3.3,4.3,0.7,0.3,2.8,1.7
825,James Daniel,2016,Howard,28,37.7,26.9,5.0,11.8,42.1%,2.6,7.9,32.9%,9.1,10.8,84.5%,0.6,1.5,2.2,2.8,2.0,0.2,4.1,2.1
826,Buddy Hield,2016,Oklahoma,37,35.4,25.0,4.2,7.5,55.2%,4.0,8.7,45.7%,4.8,5.4,88.0%,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1
827,Josh Adams,2016,Wyoming,29,37.0,24.6,4.0,8.0,49.8%,3.2,8.4,37.6%,7.2,8.6,83.2%,0.6,5.0,5.6,4.2,1.4,0.6,3.9,2.8
828,Kay Felder,2016,Oakland,35,36.7,24.4,5.5,11.4,48.5%,2.2,6.1,35.5%,6.8,8.1,84.8%,0.7,3.5,4.3,9.3,2.0,0.2,3.4,3.0
829,Jack Gibbs,2016,Davidson,30,35.7,23.9,5.3,10.6,50.5%,2.7,8.0,33.9%,5.2,6.1,84.2%,0.9,3.2,4.1,4.9,1.8,0.1,3.3,2.0
830,Stefan Moody,2016,Mississippi,31,34.6,23.6,3.4,7.6,44.3%,3.3,8.8,37.9%,6.8,8.3,82.8%,1.0,2.3,3.3,4.3,1.5,0.1,3.8,2.4
831,Obi Emegano,2016,Oral Roberts,27,36.4,23.5,5.6,12.4,45.1%,1.7,4.5,38.0%,7.2,8.4,85.5%,1.0,4.0,5.0,1.8,1.1,0.3,1.9,2.5
832,Cat Barber,2016,N.C. State,33,38.7,23.5,6.2,13.7,45.3%,1.3,3.6,36.1%,7.2,8.3,86.5%,0.6,4.0,4.7,4.5,0.6,0.1,2.6,2.2
