,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
500,Doug McDermott,2014,Creighton,35,33.7,26.7,6.7,11.8,56.7%,2.7,6.1,44.9%,5.1,5.9,86.4%,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9
501,Antoine Mason,2014,Niagara,33,37.6,25.6,6.7,13.5,49.8%,1.5,5.1,28.6%,7.9,10.8,72.8%,1.0,2.6,3.6,1.5,1.2,0.2,2.8,2.9
502,T.J. Warren,2014,N.C. State,35,35.4,24.9,8.9,15.3,58.0%,0.9,3.3,26.7%,4.5,6.5,69.0%,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8
503,Billy Baron,2014,Canisius,33,39.0,24.4,4.2,8.3,50.5%,3.2,7.5,41.8%,6.6,7.5,88.3%,0.5,4.4,4.9,5.5,1.7,0.0,2.9,1.1
504,Patrick Miller,2014,Tennessee St,29,37.8,23.7,6.2,12.7,48.6%,1.5,4.4,33.3%,6.9,8.9,77.5%,1.4,3.0,4.4,3.9,1.6,0.1,3.3,3.0
505,LaQuentin Miles,2014,Central Ark,20,34.0,23.6,7.9,15.6,50.6%,0.6,1.8,31.4%,6.1,10.2,60.1%,2.4,5.3,7.7,2.8,1.4,0.5,4.2,2.0
506,Tyler Haws,2014,BYU,33,34.6,23.2,6.4,13.5,47.6%,1.2,3.0,40.4%,6.8,7.7,88.1%,1.0,2.8,3.8,1.5,1.0,0.3,1.9,2.3
507,D.J. Balentine,2014,Evansville,31,38.3,22.4,4.4,10.2,43.5%,2.4,6.1,38.8%,6.5,7.7,84.5%,0.5,2.2,2.7,4.1,0.6,0.1,2.6,1.7
508,Tyler Harvey,2014,Eastern Wash.,29,37.9,22.4,3.3,7.2,45.2%,3.5,8.1,43.2%,5.4,6.0,89.7%,0.7,3.6,4.3,2.6,1.2,0.3,2.1,2.3
509,Kendrick Perry,2014,Youngstown St,29,38.1,22.1,5.1,8.4,60.9%,1.9,5.7,34.1%,6.1,8.4,72.5%,0.9,3.3,4.2,4.4,2.3,0.3,2.0,2.8
510,Bryce Cotton,2014,Providence,35,39.9,21.8,4.4,9.7,45.1%,2.2,6.0,36.7%,6.5,7.6,85.3%,0.5,3.0,3.5,5.9,1.0,0.1,2.4,1.5
511,Denzel Livingston,2014,Incarnate Word,15,34.7,21.7,4.6,8.9,51.5%,1.9,4.8,40.3%,6.7,8.4,79.4%,1.7,4.9,6.5,3.7,2.7,1.3,2.9,2.5
512,Shawn Glover,2014,Oral Roberts,31,35.5,21.5,7.6,15.2,49.9%,0.8,1.6,48.0%,4.1,4.9,83.4%,1.3,4.5,5.7,1.5,0.8,1.6,2.3,2.1
513,Dylon Cormier,2014,Loyola MD,20,34.8,21.2,6.2,12.0,51.3%,0.9,3.2,28.1%,6.2,9.3,66.1%,3.0,2.8,5.8,1.9,2.3,0.3,2.1,2.6
514,Aaric Murray,2014,Texas Southern,34,31.4,21.1,6.1,11.6,52.4%,0.9,2.6,34.1%,6.4,8.6,73.5%,2.1,5.2,7.3,1.1,0.9,2.3,2.5,2.7
515,Jeremy Ingram,2014,NCCU,32,34.9,21.1,4.3,8.9,47.7%,2.0,5.4,37.6%,6.5,8.4,76.7%,0.9,2.8,3.7,1.2,1.5,0.6,2.1,2.7
516,Alan Williams,2014,UCSB,26,31.7,21.0,7.8,15.1,51.9%,0.0,0.0,0.0%,5.3,7.7,69.0%,3.6,7.7,11.3,1.2,1.2,2.4,2.2,3.0
517,James Daniel,2014,Howard,26,32.1,20.9,2.3,6.8,34.1%,3.2,8.2,38.3%,6.8,8.5,79.7%,0.4,1.9,2.3,1.7,1.3,0.0,3.3,2.2
518,Keifer Sykes,2014,Green Bay,27,35.3,20.7,5.4,10.9,50.2%,1.1,3.4,32.3%,6.5,8.0,81.5%,0.8,3.9,4.7,5.0,1.3,0.0,2.3,1.8
519,Roberto Nelson,2014,Oregon St,32,32.9,20.7,4.5,9.5,47.0%,1.8,4.5,39.9%,6.4,7.8,82.4%,1.1,2.3,3.4,3.6,1.0,0.0,3.1,2.2
520,Andrew Rowsey,2014,UNCA,29,37.0,20.6,3.1,6.7,45.9%,3.3,8.0,41.2%,4.6,5.4,83.5%,0.4,3.3,3.7,2.9,1.3,0.1,3.3,2.2
521,Sean Kilpatrick,2014,Cincinnati,34,33.6,20.6,3.6,7.0,50.6%,2.7,7.9,34.8%,5.3,6.3,84.5%,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4
522,Elijah Pittman,2014,Marshall,8,28.0,20.5,3.5,6.0,58.3%,3.3,8.5,38.2%,3.8,7.9,47.6%,1.4,3.0,4.4,0.5,1.0,0.5,1.6,1.6
523,Cameron Bairstow,2014,New Mexico,34,32.9,20.4,6.9,12.4,55.8%,0.0,0.1,33.3%,6.4,8.8,73.5%,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1
524,Jordan Downing,2014,Presbyterian,30,37.6,20.4,5.0,10.2,49.2%,2.5,6.8,36.3%,3.0,3.6,82.4%,0.7,3.8,4.5,1.9,1.0,0.4,2.3,2.1
525,Doug McDermott,2014,Creighton,35,33.7,26.7,6.7,11.8,56.7%,2.7,6.1,44.9%,5.1,5.9,86.4%,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9
526,Antoine Mason,2014,Niagara,33,37.6,25.6,6.7,13.5,49.8%,1.5,5.1,28.6%,7.9,10.8,72.8%,1.0,2.6,3.6,1.5,1.2,0.2,2.8,2.9
527,T.J. Warren,2014,N.C. State,35,35.4,24.9,8.9,15.3,58.0%,0.9,3.3,26.7%,4.5,6.5,69.0%,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8
528,Billy Baron,2014,Canisius,33,39.0,24.4,4.2,8.3,50.5%,3.2,7.5,41.8%,6.6,7.5,88.3%,0.5,4.4,4.9,5.5,1.7,0.0,2.9,1.1
529,Patrick Miller,2014,Tennessee St,29,37.8,23.7,6.2,12.7,48.6%,1.5,4.4,33.3%,6.9,8.9,77.5%,1.4,3.0,4.4,3.9,1.6,0.1,3.3,3.0
530,LaQuentin Miles,2014,Central Ark,20,34.0,23.6,7.9,15.6,50.6%,0.6,1.8,31.4%,6.1,10.2,60.1%,2.4,5.3,7.7,2.8,1.4,0.5,4.2,2.0
531,Tyler Haws,2014,BYU,33,34.6,23.2,6.4,13.5,47.6%,1.2,3.0,40.4%,6.8,7.7,88.1%,1.0,2.8,3.8,1.5,1.0,0.3,1.9,2.3
532,D.J. Balentine,2014,Evansville,31,38.3,22.4,4.4,10.2,43.5%,2.4,6.1,38.8%,6.5,7.7,84.5%,0.5,2.2,2.7,4.1,0.6,0.1,2.6,1.7
533,Tyler Harvey,2014,Eastern Wash.,29,37.9,22.4,3.3,7.2,45.2%,3.5,8.1,43.2%,5.4,6.0,89.7%,0.7,3.6,4.3,2.6,1.2,0.3,2.1,2.3
534,Kendrick Perry,2014,Youngstown St,29,38.1,22.1,5.1,8.4,60.9%,1.9,5.7,34.1%,6.1,8.4,72.5%,0.9,3.3,4.2,4.4,2.3,0.3,2.0,2.8
535,Bryce Cotton,2014,Providence,35,39.9,21.8,4.4,9.7,45.1%,2.2,6.0,36.7%,6.5,7.6,85.3%,0.5,3.0,3.5,5.9,1.0,0.1,2.4,1.5
536,Denzel Livingston,2014,Incarnate Word,15,34.7,21.7,4.6,8.9,51.5%,1.9,4.8,40.3%,6.7,8.4,79.4%,1.7,4.9,6.5,3.7,2.7,1.3,2.9,2.5
537,Shawn Glover,2014,Oral Roberts,31,35.5,21.5,7.6,15.2,49.9%,0.8,1.6,48.0%,4.1,4.9,83.4%,1.3,4.5,5.7,1.5,0.8,1.6,2.3,2.1
538,Dylon Cormier,2014,Loyola MD,20,34.8,21.2,6.2,12.0,51.3%,0.9,3.2,28.1%,6.2,9.3,66.1%,3.0,2.8,5.8,1.9,2.3,0.3,2.1,2.6
539,Aaric Murray,2014,Texas Southern,34,31.4,21.1,6.1,11.6,52.4%,0.9,2.6,34.1%,6.4,8.6,73.5%,2.1,5.2,7.3,1.1,0.9,2.3,2.5,2.7
540,Jeremy Ingram,2014,NCCU,32,34.9,21.1,4.3,8.9,47.7%,2.0,5.4,37.6%,6.5,8.4,76.7%,0.9,2.8,3.7,1.2,1.5,0.6,2.1,2.7
541,Alan Williams,2014,UCSB,26,31.7,21.0,7.8,15.1,51.9%,0.0,0.0,0.0%,5.3,7.7,69.0%,3.6,7.7,11.3,1.2,1.2,2.4,2.2,3.0
542,James Daniel,2014,Howard,26,32.1,20.9,2.3,6.8,34.1%,3.2,8.2,38.3%,6.8,8.5,79.7%,0.4,1.9,2.3,1.7,1.3,0.0,3.3,2.2
543,Keifer Sykes,2014,Green Bay,27,35.3,20.7,5.4,10.9,50.2%,1.1,3.4,32.3%,6.5,8.0,81.5%,0.8,3.9,4.7,5.0,1.3,0.0,2.3,1.8
544,Roberto Nelson,2014,Oregon St,32,32.9,20.7,4.5,9.5,47.0%,1.8,4.5,39.9%,6.4,7.8,82.4%,1.1,2.3,3.4,3.6,1.0,0.0,3.1,2.2
545,Andrew Rowsey,2014,UNCA,29,37.0,20.6,3.1,6.7,45.9%,3.3,8.0,41.2%,4.6,5.4,83.5%,0.4,3.3,3.7,2.9,1.3,0.1,3.3,2.2
546,Sean Kilpatrick,2014,Cincinnati,34,33.6,20.6,3.6,7.0,50.6%,2.7,7.9,34.8%,5.3,6.3,84.5%,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4
547,Elijah Pittman,2014,Marshall,8,28.0,20.5,3.5,6.0,58.3%,3.3,8.5,38.2%,3.8,7.9,47.6%,1.4,3.0,4.4,0.5,1.0,0.5,1.6,1.6
548,Cameron Bairstow,2014,New Mexico,34,32.9,20.4,6.9,12.4,55.8%,0.0,0.1,33.3%,6.4,8.8,73.5%,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1
549,Jordan Downing,2014,Presbyterian,30,37.6,20.4,5.0,10.2,49.2%,2.5,6.8,36.3%,3.0,3.6,82.4%,0.7,3.8,4.5,1.9,1.0,0.4,2.3,2.1
550,Doug McDermott,2014,Creighton,35,33.7,26.7,6.7,11.8,56.7%,2.7,6.1,44.9%,5.1,5.9,86.4%,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9
551,Antoine Mason,2014,Niagara,33,37.6,25.6,6.7,13.5,49.8%,1.5,5.1,28.6%,7.9,10.8,72.8%,1.0,2.6,3.6,1.5,1.2,0.2,2.8,2.9
552,T.J. Warren,2014,N.C. State,35,35.4,24.9,8.9,15.3,58.0%,0.9,3.3,26.7%,4.5,6.5,69.0%,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8
553,Billy Baron,2014,Canisius,33,39.0,24.4,4.2,8.3,50.5%,3.2,7.5,41.8%,6.6,7.5,88.3%,0.5,4.4,4.9,5.5,1.7,0.0,2.9,1.1
554,Patrick Miller,2014,Tennessee St,29,37.8,23.7,6.2,12.7,48.6%,1.5,4.4,33.3%,6.9,8.9,77.5%,1.4,3.0,4.4,3.9,1.6,0.1,3.3,3.0
555,LaQuentin Miles,2014,Central Ark,20,34.0,23.6,7.9,15.6,50.6%,0.6,1.8,31.4%,6.1,10.2,60.1%,2.4,5.3,7.7,2.8,1.4,0.5,4.2,2.0
556,Tyler Haws,2014,BYU,33,34.6,23.2,6.4,13.5,47.6%,1.2,3.0,40.4%,6.8,7.7,88.1%,1.0,2.8,3.8,1.5,1.0,0.3,1.9,2.3
557,D.J. Balentine,2014,Evansville,31,38.3,22.4,4.4,10.2,43.5%,2.4,6.1,38.8%,6.5,7.7,84.5%,0.5,2.2,2.7,4.1,0.6,0.1,2.6,1.7
558,Tyler Harvey,2014,Eastern Wash.,29,37.9,22.4,3.3,7.2,45.2%,3.5,8.1,43.2%,5.4,6.0,89.7%,0.7,3.6,4.3,2.6,1.2,0.3,2.1,2.3
559,Kendrick Perry,2014,Youngstown St,29,38.1,22.1,5.1,8.4,60.9%,1.9,5.7,34.1%,6.1,8.4,72.5%,0.9,3.3,4.2,4.4,2.3,0.3,2.0,2.8
560,Bryce Cotton,2014,Providence,35,39.9,21.8,4.4,9.7,45.1%,2.2,6.0,36.7%,6.5,7.6,85.3%,0.5,3.0,3.5,5.9,1.0,0.1,2.4,1.5
561,Denzel Livingston,2014,Incarnate Word,15,34.7,21.7,4.6,8.9,51.5%,1.9,4.8,40.3%,6.7,8.4,79.4%,1.7,4.9,6.5,3.7,2.7,1.3,2.9,2.5
562,Shawn Glover,2014,Oral Roberts,31,35.5,21.5,7.6,15.2,49.9%,0.8,1.6,48.0%,4.1,4.9,83.4%,1.3,4.5,5.7,1.5,0.8,1.6,2.3,2.1
563,Dylon Cormier,2014,Loyola MD,20,34.8,21.2,6.2,12.0,51.3%,0.9,3.2,28.1%,6.2,9.3,66.1%,3.0,2.8,5.8,1.9,2.3,0.3,2.1,2.6
564,Aaric Murray,2014,Texas Southern,34,31.4,21.1,6.1,11.6,52.4%,0.9,2.6,34.1%,6.4,8.6,73.5%,2.1,5.2,7.3,1.1,0.9,2.3,2.5,2.7
565,Jeremy Ingram,2014,NCCU,32,34.9,21.1,4.3,8.9,47.7%,2.0,5.4,37.6%,6.5,8.4,76.7%,0.9,2.8,3.7,1.2,1.5,0.6,2.1,2.7
566,Alan Williams,2014,UCSB,26,31.7,21.0,7.8,15.1,51.9%,0.0,0.0,0.0%,5.3,7.7,69.0%,3.6,7.7,11.3,1.2,1.2,2.4,2.2,3.0
567,James Daniel,2014,Howard,26,32.1,20.9,2.3,6.8,34.1%,3.2,8.2,38.3%,6.8,8.5,79.7%,0.4,1.9,2.3,1.7,1.3,0.0,3.3,2.2
568,Keifer Sykes,2014,Green Bay,27,35.3,20.7,5.4,10.9,50.2%,1.1,3.4,32.3%,6.5,8.0,81.5%,0.8,3.9,4.7,5.0,1.3,0.0,2.3,1.8
569,Roberto Nelson,2014,Oregon St,32,32.9,20.7,4.5,9.5,47.0%,1.8,4.5,39.9%,6.4,7.8,82.4%,1.1,2.3,3.4,3.6,1.0,0.0,3.1,2.2
570,Andrew Rowsey,2014,UNCA,29,37.0,20.6,3.1,6.7,45.9%,3.3,8.0,41.2%,4.6,5.4,83.5%,0.4,3.3,3.7,2.9,1.3,0.1,3.3,2.2
571,Sean Kilpatrick,2014,Cincinnati,34,33.6,20.6,3.6,7.0,50.6%,2.7,7.9,34.8%,5.3,6.3,84.5%,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4
572,Elijah Pittman,2014,Marshall,8,28.0,20.5,3.5,6.0,58.3%,3.3,8.5,38.2%,3.8,7.9,47.6%,1.4,3.0,4.4,0.5,1.0,0.5,1.6,1.6
573,Cameron Bairstow,2014,New Mexico,34,32.9,20.4,6.9,12.4,55.8%,0.0,0.1,33.3%,6.4,8.8,73.5%,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1
574,Jordan Downing,2014,Presbyterian,30,37.6,20.4,5.0,10.2,49.2%,2.5,6.8,36.3%,3.0,3.6,82.4%,0.7,3.8,4.5,1.9,1.0,0.4,2.3,2.1
575,Doug McDermott,2014,Creighton,35,33.7,26.7,6.7,11.8,56.7%,2.7,6.1,44.9%,5.1,5.9,86.4%,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9
576,Antoine Mason,2014,Niagara,33,37.6,25.6,6.7,13.5,49.8%,1.5,5.1,28.6%,7.9,10.8,72.8%,1.0,2.6,3.6,1.5,1.2,0.2,2.8,2.9
577,T.J. Warren,2014,N.C. State,35,35.4,24.9,8.9,15.3,58.0%,0.9,3.3,26.7%,4.5,6.5,69.0%,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8
578,Billy Baron,2014,Canisius,33,39.0,24.4,4.2,8.3,50.5%,3.2,7.5,41.8%,6.6,7.5,88.3%,0.5,4.4,4.9,5.5,1.7,0.0,2.9,1.1
579,Patrick Miller,2014,Tennessee St,29,37.8,23.7,6.2,12.7,48.6%,1.5,4.4,33.3%,6.9,8.9,77.5%,1.4,3.0,4.4,3.9,1.6,0.1,3.3,3.0
580,LaQuentin Miles,2014,Central Ark,20,34.0,23.6,7.9,15.6,50.6%,0.6,1.8,31.4%,6.1,10.2,60.1%,2.4,5.3,7.7,2.8,1.4,0.5,4.2,2.0
581,Tyler Haws,2014,BYU,33,34.6,23.2,6.4,13.5,47.6%,1.2,3.0,40.4%,6.8,7.7,88.1%,1.0,2.8,3.8,1.5,1.0,0.3,1.9,2.3
582,D.J. Balentine,2014,Evansville,31,38.3,22.4,4.4,10.2,43.5%,2.4,6.1,38.8%,6.5,7.7,84.5%,0.5,2.2,2.7,4.1,0.6,0.1,2.6,1.7
583,Tyler Harvey,2014,Eastern Wash.,29,37.9,22.4,3.3,7.2,45.2%,3.5,8.1,43.2%,5.4,6.0,89.7%,0.7,3.6,4.3,2.6,1.2,0.3,2.1,2.3
584,Kendrick Perry,2014,Youngstown St,29,38.1,22.1,5.1,8.4,60.9%,1.9,5.7,34.1%,6.1,8.4,72.5%,0.9,3.3,4.2,4.4,2.3,0.3,2.0,2.8
585,Bryce Cotton,2014,Providence,35,39.9,21.8,4.4,9.7,45.1%,2.2,6.0,36.7%,6.5,7.6,85.3%,0.5,3.0,3.5,5.9,1.0,0.1,2.4,1.5
586,Denzel Livingston,2014,Incarnate Word,15,34.7,21.7,4.6,8.9,51.5%,1.9,4.8,40.3%,6.7,8.4,79.4%,1.7,4.9,6.5,3.7,2.7,1.3,2.9,2.5
587,Shawn Glover,2014,Oral Roberts,31,35.5,21.5,7.6,15.2,49.9%,0.8,1.6,48.0%,4.1,4.9,83.4%,1.3,4.5,5.7,1.5,0.8,1.6,2.3,2.1
588,Dylon Cormier,2014,Loyola MD,20,34.8,21.2,6.2,12.0,51.3%,0.9,3.2,28.1%,6.2,9.3,66.1%,3.0,2.8,5.8,1.9,2.3,0.3,2.1,2.6
589,Aaric Murray,2014,Texas Southern,34,31.4,21.1,6.1,11.6,52.4%,0.9,2.6,34.1%,6.4,8.6,73.5%,2.1,5.2,7.3,1.1,0.9,2.3,2.5,2.7
590,Jeremy Ingram,2014,NCCU,32,34.9,21.1,4.3,8.9,47.7%,2.0,5.4,37.6%,6.5,8.4,76.7%,0.9,2.8,3.7,1.2,1.5,0.6,2.1,2.7
591,Alan Williams,2014,UCSB,26,31.7,21.0,7.8,15.1,51.9%,0.0,0.0,0.0%,5.3,7.7,69.0%,3.6,7.7,11.3,1.2,1.2,2.4,2.2,3.0
592,James Daniel,2014,Howard,26,32.1,20.9,2.3,6.8,34.1%,3.2,8.2,38.3%,6.8,8.5,79.7%,0.4,1.9,2.3,1.7,1.3,0.0,3.3,2.2
593,Keifer Sykes,2014,Green Bay,27,35.3,20.7,5.4,10.9,50.2%,1.1,3.4,32.3%,6.5,8.0,81.5%,0.8,3.9,4.7,5.0,1.3,0.0,2.3,1.8
594,Roberto Nelson,2014,Oregon St,32,32.9,20.7,4.5,9.5,47.0%,1.8,4.5,39.9%,6.4,7.8,82.4%,1.1,2.3,3.4,3.6,1.0,0.0,3.1,2.2
595,Andrew Rowsey,2014,UNCA,29,37.0,20.6,3.1,6.7,45.9%,3.3,8.0,41.2%,4.6,5.4,83.5%,0.4,3.3,3.7,2.9,1.3,0.1,3.3,2.2
596,Sean Kilpatrick,2014,Cincinnati,34,33.6,20.6,3.6,7.0,50.6%,2.7,7.9,34.8%,5.3,6.3,84.5%,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4
597,Elijah Pittman,2014,Marshall,8,28.0,20.5,3.5,6.0,58.3%,3.3,8.5,38.2%,3.8,7.9,47.6%,1.4,3.0,4.4,0.5,1.0,0.5,1.6,1.6
598,Cameron Bairstow,2014,New Mexico,34,32.9,20.4,6.9,12.4,55.8%,0.0,0.1,33.3%,6.4,8.8,73.5%,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1
599,Jordan Downing,2014,Presbyterian,30,37.6,20.4,5.0,10.2,49.2%,2.5,6.8,36.3%,3.0,3.6,82.4%,0.7,3.8,4.5,1.9,1.0,0.4,2.3,2.1
600,Doug McDermott,2014,Creighton,35,33.7,26.7,6.7,11.8,56.7%,2.7,6.1,44.9%,5.1,5.9,86.4%,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9
601,Antoine Mason,2014,Niagara,33,37.6,25.6,6.7,13.5,49.8%,1.5,5.1,28.6%,7.9,10.8,72.8%,1.0,2.6,3.6,1.5,1.2,0.2,2.8,2.9
602,T.J. Warren,2014,N.C. State,35,35.4,24.9,8.9,15.3,58.0%,0.9,3.3,26.7%,4.5,6.5,69.0%,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8
603,Billy Baron,2014,Canisius,33,39.0,24.4,4.2,8.3,50.5%,3.2,7.5,41.8%,6.6,7.5,88.3%,0.5,4.4,4.9,5.5,1.7,0.0,2.9,1.1
604,Patrick Miller,2014,Tennessee St,29,37.8,23.7,6.2,12.7,48.6%,1.5,4.4,33.3%,6.9,8.9,77.5%,1.4,3.0,4.4,3.9,1.6,0.1,3.3,3.0
605,LaQuentin Miles,2014,Central Ark,20,34.0,23.6,7.9,15.6,50.6%,0.6,1.8,31.4%,6.1,10.2,60.1%,2.4,5.3,7.7,2.8,1.4,0.5,4.2,2.0
606,Tyler Haws,2014,BYU,33,34.6,23.2,6.4,13.5,47.6%,1.2,3.0,40.4%,6.8,7.7,88.1%,1.0,2.8,3.8,1.5,1.0,0.3,1.9,2.3
607,D.J. Balentine,2014,Evansville,31,38.3,22.4,4.4,10.2,43.5%,2.4,6.1,38.8%,6.5,7.7,84.5%,0.5,2.2,2.7,4.1,0.6,0.1,2.6,1.7
608,Tyler Harvey,2014,Eastern Wash.,29,37.9,22.4,3.3,7.2,45.2%,3.5,8.1,43.2%,5.4,6.0,89.7%,0.7,3.6,4.3,2.6,1.2,0.3,2.1,2.3
609,Kendrick Perry,2014,Youngstown St,29,38.1,22.1,5.1,8.4,60.9%,1.9,5.7,34.1%,6.1,8.4,72.5%,0.9,3.3,4.2,4.4,2.3,0.3,2.0,2.8
610,Bryce Cotton,2014,Providence,35,39.9,21.8,4.4,9.7,45.1%,2.2,6.0,36.7%,6.5,7.6,85.3%,0.5,3.0,3.5,5.9,1.0,0.1,2.4,1.5
611,Denzel Livingston,2014,Incarnate Word,15,34.7,21.7,4.6,8.9,51.5%,1.9,4.8,40.3%,6.7,8.4,79.4%,1.7,4.9,6.5,3.7,2.7,1.3,2.9,2.5
612,Shawn Glover,2014,Oral Roberts,31,35.5,21.5,7.6,15.2,49.9%,0.8,1.6,48.0%,4.1,4.9,83.4%,1.3,4.5,5.7,1.5,0.8,1.6,2.3,2.1
613,Dylon Cormier,2014,Loyola MD,20,34.8,21.2,6.2,12.0,51.3%,0.9,3.2,28.1%,6.2,9.3,66.1%,3.0,2.8,5.8,1.9,2.3,0.3,2.1,2.6
614,Aaric Murray,2014,Texas Southern,34,31.4,21.1,6.1,11.6,52.4%,0.9,2.6,34.1%,6.4,8.6,73.5%,2.1,5.2,7.3,1.1,0.9,2.3,2.5,2.7
615,Jeremy Ingram,2014,NCCU,32,34.9,21.1,4.3,8.9,47.7%,2.0,5.4,37.6%,6.5,8.4,76.7%,0.9,2.8,3.7,1.2,1.5,0.6,2.1,2.7
616,Alan Williams,2014,UCSB,26,31.7,21.0,7.8,15.1,51.9%,0.0,0.0,0.0%,5.3,7.7,69.0%,3.6,7.7,11.3,1.2,1.2,2.4,2.2,3.0
617,James Daniel,2014,Howard,26,32.1,20.9,2.3,6.8,34.1%,3.2,8.2,38.3%,6.8,8.5,79.7%,0.4,1.9,2.3,1.7,1.3,0.0,3.3,2.2
618,Keifer Sykes,2014,Green Bay,27,35.3,20.7,5.4,10.9,50.2%,1.1,3.4,32.3%,6.5,8.0,81.5%,0.8,3.9,4.7,5.0,1.3,0.0,2.3,1.8
619,Roberto Nelson,2014,Oregon St,32,32.9,20.7,4.5,9.5,47.0%,1.8,4.5,39.9%,6.4,7.8,82.4%,1.1,2.3,3.4,3.6,1.0,0.0,3.1,2.2
620,Andrew Rowsey,2014,UNCA,29,37.0,20.6,3.1,6.7,45.9%,3.3,8.0,41.2%,4.6,5.4,83.5%,0.4,3.3,3.7,2.9,1.3,0.1,3.3,2.2
621,Sean Kilpatrick,2014,Cincinnati,34,33.6,20.6,3.6,7.0,50.6%,2.7,7.9,34.8%,5.3,6.3,84.5%,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4
622,Elijah Pittman,2014,Marshall,8,28.0,20.5,3.5,6.0,58.3%,3.3,8.5,38.2%,3.8,7.9,47.6%,1.4,3.0,4.4,0.5,1.0,0.5,1.6,1.6
623,Cameron Bairstow,2014,New Mexico,34,32.9,20.4,6.9,12.4,55.8%,0.0,0.1,33.3%,6.4,8.8,73.5%,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1
624,Jordan Downing,2014,Presbyterian,30,37.6,20.4,5.0,10.2,49.2%,2.5,6.8,36.3%,3.0,3.6,82.4%,0.7,3.8,4.5,1.9,1.0,0.4,2.3,2.1
625,Doug McDermott,2014,Creighton,35,33.7,26.7,6.7,11.8,56.7%,2.7,6.1,44.9%,5.1,5.9,86.4%,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9
626,Antoine Mason,2014,Niagara,33,37.6,25.6,6.7,13.5,49.8%,1.5,5.1,28.6%,7.9,10.8,72.8%,1.0,2.6,3.6,1.5,1.2,0.2,2.8,2.9
627,T.J. Warren,2014,N.C. State,35,35.4,24.9,8.9,15.3,58.0%,0.9,3.3,26.7%,4.5,6.5,69.0%,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8
628,Billy Baron,2014,Canisius,33,39.0,24.4,4.2,8.3,50.5%,3.2,7.5,41.8%,6.6,7.5,88.3%,0.5,4.4,4.9,5.5,1.7,0.0,2.9,1.1
629,Patrick Miller,2014,Tennessee St,29,37.8,23.7,6.2,12.7,48.6%,1.5,4.4,33.3%,6.9,8.9,77.5%,1.4,3.0,4.4,3.9,1.6,0.1,3.3,3.0
630,LaQuentin Miles,2014,Central Ark,20,34.0,23.6,7.9,15.6,50.6%,0.6,1.8,31.4%,6.1,10.2,60.1%,2.4,5.3,7.7,2.8,1.4,0.5,4.2,2.0
631,Tyler Haws,2014,BYU,33,34.6,23.2,6.4,13.5,47.6%,1.2,3.0,40.4%,6.8,7.7,88.1%,1.0,2.8,3.8,1.5,1.0,0.3,1.9,2.3
632,D.J. Balentine,2014,Evansville,31,38.3,22.4,4.4,10.2,43.5%,2.4,6.1,38.8%,6.5,7.7,84.5%,0.5,2.2,2.7,4.1,0.6,0.1,2.6,1.7
633,Tyler Harvey,2014,Eastern Wash.,29,37.9,22.4,3.3,7.2,45.2%,3.5,8.1,43.2%,5.4,6.0,89.7%,0.7,3.6,4.3,2.6,1.2,0.3,2.1,2.3
634,Kendrick Perry,2014,Youngstown St,29,38.1,22.1,5.1,8.4,60.9%,1.9,5.7,34.1%,6.1,8.4,72.5%,0.9,3.3,4.2,4.4,2.3,0.3,2.0,2.8
635,Bryce Cotton,2014,Providence,35,39.9,21.8,4.4,9.7,45.1%,2.2,6.0,36.7%,6.5,7.6,85.3%,0.5,3.0,3.5,5.9,1.0,0.1,2.4,1.5
636,Denzel Livingston,2014,Incarnate Word,15,34.7,21.7,4.6,8.9,51.5%,1.9,4.8,40.3%,6.7,8.4,79.4%,1.7,4.9,6.5,3.7,2.7,1.3,2.9,2.5
637,Shawn Glover,2014,Oral Roberts,31,35.5,21.5,7.6,15.2,49.9%,0.8,1.6,48.0%,4.1,4.9,83.4%,1.3,4.5,5.7,1.5,0.8,1.6,2.3,2.1
